"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","W4Efsd 7","UsdlK","lcr4fd href","Cw1rxd","R8c4Qb","Cw1rxd 2","R8c4Qb 2"
"https://www.google.com/maps/place/Mathioya+River+Lodge+,Muranga+County+Kenya/data=!4m7!3m6!1s0x1828ee75f670e93b:0xd9eee38b2f1b37a!8m2!3d-0.621003!4d36.8678902!16s%2Fg%2F1pxqddsgb!19sChIJO-lw9nXuKBgRerPxsjjung0?authuser=0&hl=en&rclk=1","Mathioya River Lodge ,Muranga County Kenya","4.4","(115)","Lodge","·","","9VH9+H5R","","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Just Cool!!!!""","","","","+254 721 646613","http://www.aberdarecottages.co.ke/","","Website","","Directions"
"https://www.google.com/maps/place/Kids+Rideon+Cars+Kenya/data=!4m7!3m6!1s0x182f11789d23babf:0xfba76f07d4f4456c!8m2!3d-1.2814443!4d36.8174321!16s%2Fg%2F11y50vprlm!19sChIJv7ojnXgRLxgRbEX01Advp_s?authuser=0&hl=en&rclk=1","Kids Rideon Cars Kenya","5.0","(1)","Toy store","·","","Nairobi city centre, kenya complex 3rd floor on, Koinange St","","Closed","· Opens 8:30 AM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Quality","kids","electric ride on cars""","·","+254 759 395862","https://www.kidsrideoncars.co.ke/","","Website","","Directions"
"https://www.google.com/maps/place/Dallago+Tours+Kenya-Tanzania+Ltd+%7C+Safaris+in+Kenya+and+Tanzania/data=!4m7!3m6!1s0x182f1b27bc219ea1:0x6c1607d7094aceed!8m2!3d-1.2911272!4d36.7704198!16s%2Fg%2F11gjj3zd7r!19sChIJoZ4hvCcbLxgR7c5KCdcHFmw?authuser=0&hl=en&rclk=1","Dallago Tours Kenya-Tanzania Ltd | Safaris in Kenya and Tanzania","4.8","(37)","Tour operator","·","","·","Off Gitanga Rd","Open 24 hours","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Wi go pan dis trip wid di family, an every","day","wi experience someting new.""","·","+254 722 514081","https://www.dallagotourskenya-tanzania.com/","","Website","","Directions"
"https://www.google.com/maps/place/Wamachua+Baby+and+Kids+Toys+Kenya/data=!4m7!3m6!1s0x182f10d301305949:0xcbad255a3cea947b!8m2!3d-1.2824338!4d36.8198766!16s%2Fg%2F11gfd302rq!19sChIJSVkwAdMQLxgRe5TqPFolrcs?authuser=0&hl=en&rclk=1","Wamachua Baby and Kids Toys Kenya","5.0","(1)","Toy store","·","","Biashara St","","Open 24 hours","","","","Delivery","","","·","+254 728 577699","https://www.instagram.com/wamachua_/","","Website","","Directions"
"https://www.google.com/maps/place/Kenya+National+Archives/data=!4m7!3m6!1s0x182f11fa64ae7a9b:0x6da13531a93c45a2!8m2!3d-1.2848354!4d36.8260022!16s%2Fm%2F0gxz0g7!19sChIJm3quZPoRLxgRokU8qTE1oW0?authuser=0&hl=en&rclk=1","Kenya National Archives","4.2","(13,762)","State archive","·","","Closed","· Opens 8 AM Thu","Moi Avenue, next to Ambassadeur Hotel","·","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""It's cheap to go, and full of nice people.""","","","Landmark building housing an art gallery","+254 722 509212","","","Directions","",""
"https://www.google.com/maps/place/Ramsha+%28Shark%27s+Palace+Resort%29/data=!4m7!3m6!1s0x182f24dc6f3fc7fb:0xfc51fc91a9150571!8m2!3d-1.240285!4d36.8448883!16s%2Fg%2F11cn9qjtcx!19sChIJ-8c_b9wkLxgRcQUVqZH8Ufw?authuser=0&hl=en&rclk=1","Ramsha (Shark's Palace Resort)","4.1","(676)","Restaurant","·","","","","Kiambu Rd","·","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""So much quality entertainment in one place!""","","","","+254 797 673117","","","Directions","",""
"https://www.google.com/maps/place/Oodles+Garden/data=!4m7!3m6!1s0x182f73c231f2bc27:0x434ac1001dcd313b!8m2!3d-1.3439268!4d36.9805821!16s%2Fg%2F11mk6t6tct!19sChIJJ7zyMcJzLxgROzHNHQDBSkM?authuser=0&hl=en&rclk=1","Oodles Garden","4.3","(183)","Family-friendly","·","","·","Katani Road","Open 24 hours","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nice ambiance, good food, free","kids activities",".""","·","+254 720 589997","http://www.theviandsltd.co.ke/","","Website","","Directions"
"https://www.google.com/maps/place/Outback+Kenya+Lodge/data=!4m7!3m6!1s0x182f83d665be01cb:0x76dfeb2c60ff4002!8m2!3d-1.4788911!4d37.1379515!16s%2Fg%2F11t7m8z7sw!19sChIJywG-ZdaDLxgRAkD_YCzr33Y?authuser=0&hl=en&rclk=1","Outback Kenya Lodge","4.4","(177)","3-star hotel","·","","Maanzoni Conservancy","","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Kids","friendly.""","","+254 740 954618","https://outback-kenyalodge.com/","","Website","","Directions"
"https://www.google.com/maps/place/Muthaiga+Country+Club/data=!4m7!3m6!1s0x182f16e917335469:0xc202365459699789!8m2!3d-1.2594146!4d36.8365106!16zL20vMGg1d2tk!19sChIJaVQzF-kWLxgRiZdpWVQ2AsI?authuser=0&hl=en&rclk=1","Muthaiga Country Club","4.6","(3,728)","Country club","·","","·","opposite Saudi Arabia Embassy, 30 Muthaiga Rd","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""It was an educational and entertaining way to spend an evening.""","","","","+254 20 7229000","http://www.mcc.co.ke/","","Website","","Directions"
"https://www.google.com/maps/place/Olerai+House/data=!4m7!3m6!1s0x182f0593fd6540b3:0x8f2222c4cd62ae3e!8m2!3d-0.7244375!4d36.2863125!16s%2Fg%2F11h_0v86lv!19sChIJs0Bl_ZMFLxgRPq5izcQiIo8?authuser=0&hl=en&rclk=1","Olerai House","4.6","(81)","Lodge","·","","Lake Naivasha, 77GP+6G5, Off Moi North Lake Road, Kasarani","Bright lodge in a wildlife sanctuary","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""It’s a hidden gem where our family plan to spend lots of time in the future!""","","","","+254 731 596437","https://www.siroccowild.com/","","Website","","Directions"
"https://www.google.com/maps/place/African+beast+tours+and+safaris/data=!4m7!3m6!1s0x182f1121279c6da9:0xb2cb03e008b1fe3d!8m2!3d-1.3637524!4d36.9117494!16s%2Fg%2F11gj72cct2!19sChIJqW2cJyERLxgRPf6xCOADy7I?authuser=0&hl=en&rclk=1","African beast tours and safaris","4.8","(124)","Tour operator","·","","Gateway mall, Mombasa Road","","Open 24 hours","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Great experiences!""","","","·","+254 714 292848","http://africanbeasttours.com/","","Website","","Directions"
"","","","","","","","","","","","","","","","","","","","","","",""
